,postID,postTitle,postTime,Author,IP,Link,PushCount,BooCount,ArrorCount
343,1T95CJzt,[新聞] 美批准對台22億美元軍售中國外交部跳腳,Tue Jul  9 16:40:49 2019,TOBOT (濤寶 機器戰士),114.137.80.252,https://www.ptt.cc/bbs/Gossiping/M.1562661651.A.F77.html,181,7,62
344,1T95pRUc,[新聞] 快訊／警傳喚16：30作筆錄！　郭芷嫣突,Tue Jul  9 17:22:33 2019,a90575 (CY),27.242.190.170,https://www.ptt.cc/bbs/Gossiping/M.1562664155.A.7A6.html,392,64,197
345,1T95wmQW,[新聞] 英發現神秘金色怪鳥…真相竟是海鷗摔進咖,Tue Jul  9 17:30:16 2019,jhemezuo (Penelope),61.228.42.173,https://www.ptt.cc/bbs/Gossiping/M.1562664624.A.6A0.html,291,11,87
346,1T96GYoN,Re: [新聞] 台南國小狼師涉性侵 目前掌握受害達26人,Tue Jul  9 17:53:36 2019,dogtsai (    >____<),1.174.8.190,https://www.ptt.cc/bbs/Gossiping/M.1562666018.A.C97.html,338,12,87
347,1T96JfLH,Re: [問卦] 台灣人為啥那麼愛三大連鎖店披薩,Tue Jul  9 17:56:49 2019,lockingsong (),180.183.98.136,https://www.ptt.cc/bbs/Gossiping/M.1562666217.A.551.html,461,20,124
348,1T96R2eQ,Re: [爆卦] 最新民調 韓國瑜36% 柯文哲23% 蔡英文22%,Tue Jul  9 18:04:48 2019,schizophrena (),42.73.10.69,https://www.ptt.cc/bbs/Gossiping/M.1562666690.A.A1A.html,215,91,205
349,1T9745E8,[新聞] 香港反送中新計劃：全民到中國銀行取錢,Tue Jul  9 18:48:33 2019,Yirgacheffe (イルガチェッフェ),220.141.129.188,https://www.ptt.cc/bbs/Gossiping/M.1562669317.A.388.html,158,3,35
350,1T97UVp3,[爆卦] 2019拿坡里世大運 _ 男女混雙10公尺空氣,Tue Jul  9 19:16:45 2019,LOVEMOON3427 (沒看過落枕嗎...),49.159.9.197,https://www.ptt.cc/bbs/Gossiping/M.1562671007.A.CC3.html,220,0,35
351,1T97ev3h,[新聞] 飛機餐差點要人命！幸遇「全球最帥醫師」,Tue Jul  9 19:27:47 2019,TZUYIC (Celine-Flying On My Own),42.74.82.38,https://www.ptt.cc/bbs/Gossiping/M.1562671673.A.0EB.html,722,33,140
352,1T97gvGU,[爆卦] 韓流發威 高雄發大水!!!!,Tue Jul  9 19:29:59 2019,Aptantion (翻譯機),101.136.196.136,https://www.ptt.cc/bbs/Gossiping/M.1562671801.A.41E.html,296,37,120
353,1T97jOLT,Re: [問卦] 台灣被停軍售 會很高興的是哪種人?,Tue Jul  9 19:32:24 2019,frankie30432 (雨が降って來たな),36.225.161.198,https://www.ptt.cc/bbs/Gossiping/M.1562671960.A.55D.html,182,12,66
354,1T98AJn9,[新聞] 北市機車停車擴大收費首日 民怨爆發,Tue Jul  9 20:03:27 2019,uvegotmail (郵差來按鈴囉),223.137.82.87,https://www.ptt.cc/bbs/Gossiping/M.1562673811.A.C49.html,240,42,159
355,1T98AO0V,"[爆卦] ""我們的""連鎖虐童托嬰中心、改名違法招生",Tue Jul  9 20:03:30 2019,ueewen (ueewen),101.8.201.35,https://www.ptt.cc/bbs/Gossiping/M.1562673816.A.01F.html,182,5,46
356,1T98FrMD,[新聞] 客製化M1A2T戰車來了 美批准27億對台軍售,Tue Jul  9 20:09:08 2019,sakaba (早起的鳥兒),220.141.146.225,https://www.ptt.cc/bbs/Gossiping/M.1562674165.A.58D.html,132,7,88
357,1T98eEVO,[新聞] 癌翁牽掛精障弟 祈「多活一天多顧他一天,Tue Jul  9 20:35:22 2019,iXXXXGAY5566 (我非四叉貓 有恩怨請找牠),123.194.139.202,https://www.ptt.cc/bbs/Gossiping/M.1562675726.A.7D8.html,171,0,15
358,1T98lBC2,[新聞] 何韻詩無畏中國阻撓 在聯合國為香港發聲,Tue Jul  9 20:42:48 2019,TyuzuChou (子瑜我老婆),103.3.193.194,https://www.ptt.cc/bbs/Gossiping/M.1562676171.A.302.html,263,9,56
359,1T98sEcv,[爆卦] 中共信用評分名單中包含台灣,Tue Jul  9 20:50:17 2019,iasyt (iasyt),125.230.208.228,https://www.ptt.cc/bbs/Gossiping/M.1562676622.A.9B9.html,521,79,217
360,1T9ACif5,Re: [問卦] 熱力怎麼可以這麼難= =,Tue Jul  9 22:22:30 2019,jfsu (水精靈),1879.11.1.5,https://www.ptt.cc/bbs/Gossiping/M.1562682156.A.A45.html,216,2,14
361,1T9AigW9,Re: [爆卦] 中共信用評分名單中包含台灣,Tue Jul  9 22:56:39 2019,lemon7242 (檸檬酸),111.184.170.94,https://www.ptt.cc/bbs/Gossiping/M.1562684202.A.809.html,296,15,132
362,1T9Ascqw,[爆卦] 央視：中國養老金破產，造謠？闢謠？,Tue Jul  9 23:07:16 2019,Paul0225 (thanks),180.217.130.30,https://www.ptt.cc/bbs/Gossiping/M.1562684838.A.D3A.html,110,4,36
363,1T9B513m,Fw: [檢舉] 超過五個帳號,Tue Jul  9 23:22:40 2019,MoriiKaho (牡羊座女孩),101.136.143.217,https://www.ptt.cc/bbs/Gossiping/M.1562685761.A.0F0.html,194,9,129
364,1T9E5Wg1,[新聞] 綠島唯一女醫師請辭 被醫德綁架苦撐五年,Wed Jul 10 02:47:56 2019,ipipwrong (Guess),27.52.5.183,https://www.ptt.cc/bbs/Gossiping/M.1562698080.A.A81.html,176,19,78
365,1T9H_n2w,[新聞] 裸女自稱「惡魔」闖民宅不走！屋主狂開,Wed Jul 10 07:14:54 2019,wwf0322 (奴才),39.13.36.100,https://www.ptt.cc/bbs/Gossiping/M.1562714097.A.0BA.html,252,35,105
366,1T9J7C-E,[新聞] 習近平：絕不做昏官、懶官、庸官、貪官,Wed Jul 10 08:31:05 2019,if2 (祈福兔),42.73.46.87,https://www.ptt.cc/bbs/Gossiping/M.1562718668.A.F8E.html,224,72,123
367,1T9JHNUH,[新聞] 總統改國名 心中只有台灣國,Wed Jul 10 08:41:55 2019,chun0303 (chun),111.71.110.199,https://www.ptt.cc/bbs/Gossiping/M.1562719319.A.791.html,214,55,261
368,1T9JZKDF,[新聞] 槍擊要犯陳宏宗 嘉義拒捕槍戰身亡,Wed Jul 10 09:01:05 2019,ak47box (陽光黃金蛋),223.141.119.92,https://www.ptt.cc/bbs/Gossiping/M.1562720468.A.34F.html,361,16,107
369,1T9JgfKq,[問卦] 要怎麼文雅的說自己去拉屎？,Wed Jul 10 09:08:48 2019,yuukiyuna (二乃是王三玖是后),39.12.68.59,https://www.ptt.cc/bbs/Gossiping/M.1562720937.A.534.html,148,14,39
370,1T9J_lLN,[新聞] 館長親口道歉吳宗憲！ 痛心認錯「我這種台灣賤畜」…狂飆13分鐘酸爆,Wed Jul 10 09:31:25 2019,kenny1300175 (蘇湖),61.231.41.64,https://www.ptt.cc/bbs/Gossiping/M.1562722287.A.557.html,363,82,416
371,1T9KLHaE,[新聞] 看好蔡英文連任！AIT觀察總統人選：韓國,Wed Jul 10 09:54:23 2019,wx1112tz (白圾力量),111.241.29.226,https://www.ptt.cc/bbs/Gossiping/M.1562723665.A.90E.html,170,48,122
372,1T9KONuQ,[新聞] 親民黨想讓柯披橘袍？柯文哲：不要逼我想,Wed Jul 10 09:57:40 2019,excell (Soft On Demand),58.114.121.79,https://www.ptt.cc/bbs/Gossiping/M.1562723863.A.E1A.html,189,57,207
373,1T9KwncN,[新聞] 玉井開槍襲警嫌清晨拒捕 遭警當場擊斃,Wed Jul 10 10:34:22 2019,kivan00 (Kivan),114.46.213.15,https://www.ptt.cc/bbs/Gossiping/M.1562726065.A.997.html,247,10,78
374,1T9Kx3cN,[爆卦] 工會澄清記者會直播,Wed Jul 10 10:34:41 2019,notepad67 (甄姬拔劍),60.250.48.112,https://www.ptt.cc/bbs/Gossiping/M.1562726083.A.997.html,206,28,114
375,1T9LLjdT,[問卦] “你來自哪國家？”大家都會怎麼回答？,Wed Jul 10 11:03:07 2019,showgo (goboy),101.10.13.64,https://www.ptt.cc/bbs/Gossiping/M.1562727789.A.9DD.html,745,42,495
376,1T9M3IFQ,Re: [問卦] 都買阿帕契了，還買M1A2幹嗎?,Wed Jul 10 11:51:41 2019,crossmyheart (我發誓),59.120.20.144,https://www.ptt.cc/bbs/Gossiping/M.1562730706.A.3DA.html,135,3,110
377,1T9M7syR,[新聞] 川普4度對台軍售 國務院回應中國：一中政,Wed Jul 10 11:56:36 2019,ohohohya (安安你好我草泥馬),118.163.30.51,https://www.ptt.cc/bbs/Gossiping/M.1562730998.A.F1B.html,307,11,289
378,1T9MDHKp,[問卦] 等等要搭長榮，要注意什麼？,Wed Jul 10 12:02:23 2019,GGMu (優文產生器),36.229.163.156,https://www.ptt.cc/bbs/Gossiping/M.1562731345.A.533.html,206,20,105
379,1T9MU8T_,[新聞] 賣不贏就黑爆你！日本賣家控中國同業惡意,Wed Jul 10 12:20:21 2019,Jpswd (我一定要跟你混得更熟!),114.32.21.194,https://www.ptt.cc/bbs/Gossiping/M.1562732424.A.77F.html,164,12,58
380,1T9MnxQK,[新聞] 韓粉集體霸凌18歲妹！她淚打805字反擊：,Wed Jul 10 12:41:25 2019,bf000777966 (joe),218.166.71.140,https://www.ptt.cc/bbs/Gossiping/M.1562733691.A.694.html,325,29,130
381,1T9NG5Uh,[新聞] 惡搞蘇貞昌追悼殉職警現場丟筆 警速逮造,Wed Jul 10 13:13:36 2019,DamnIAmSucks (           ),220.130.243.193,https://www.ptt.cc/bbs/Gossiping/M.1562735621.A.7AB.html,607,74,233
382,1T9NKKxj,[新聞] 南韓喊話撤銷電子原料出口限制 日：完全,Wed Jul 10 13:18:08 2019,choco7 (小幸超可愛),118.163.125.213,https://www.ptt.cc/bbs/Gossiping/M.1562735892.A.EED.html,148,4,74
383,1T9NRWEn,[新聞] 2歲童遭坐大怒神、橡皮筋彈射...虐到脫?1,Wed Jul 10 13:25:50 2019,s910211 (我愛PTT),115.82.44.163,https://www.ptt.cc/bbs/Gossiping/M.1562736352.A.3B1.html,281,49,90
384,1T9Na8It,[新聞] 自租宅曝光！　韓國瑜親自回應：就是個,Wed Jul 10 13:35:00 2019,lovea (lovea),36.234.203.105,https://www.ptt.cc/bbs/Gossiping/M.1562736904.A.4B7.html,184,54,103
385,1T9NhTga,[爆卦] kodomo的鄉民要被查水表了,Wed Jul 10 13:42:50 2019,GyroCompass (    ),1.168.63.171,https://www.ptt.cc/bbs/Gossiping/M.1562737373.A.AA4.html,474,75,227
386,1T9O3bv2,[新聞] 蘇貞昌殉職警告別式丟筆？造謠韓粉抓到了,Wed Jul 10 14:08:35 2019,BrownNoser (BrownNoser),1.34.1.60,https://www.ptt.cc/bbs/Gossiping/M.1562738917.A.E42.html,187,17,61
387,1T9OMWVi,[新聞] 蔡總統過境紐約有突破！將於哥大演講並?1,Wed Jul 10 14:28:46 2019,zzzzzzzzz (我醉欲眠卿可去),49.216.3.5,https://www.ptt.cc/bbs/Gossiping/M.1562740128.A.7EC.html,266,33,82
388,1T9ORaHM,[問卦] 中國長沙那邊淹水怎麼都沒新聞在報,Wed Jul 10 14:34:10 2019,ayasesayuki (綾瀨紗雪),111.71.214.250,https://www.ptt.cc/bbs/Gossiping/M.1562740452.A.456.html,252,17,119
389,1T9P033B,[問卦] 臺灣最大咖不舔共的藝人是誰？,Wed Jul 10 15:13:05 2019,Jin63916 (摳幫瓦),42.76.225.170,https://www.ptt.cc/bbs/Gossiping/M.1562742787.A.0CB.html,435,103,398
390,1T9Q0jWv,[新聞] 「絕不相信」民調輸韓8％　郭台銘轟黨中,Wed Jul 10 16:22:02 2019,TaiwanKMT (國民台灣黨),49.217.226.46,https://www.ptt.cc/bbs/Gossiping/M.1562746925.A.839.html,433,40,279
391,1T9QDNXB,[新聞] 不再忍了！韓粉辱罵「看妳吠到何時」,Wed Jul 10 16:35:32 2019,leon105 (@@),220.132.62.62,https://www.ptt.cc/bbs/Gossiping/M.1562747735.A.84B.html,202,14,99
392,1T9Q-HLi,Re: [新聞] 「絕不相信」民調輸韓8％　郭台銘轟黨中,Wed Jul 10 17:27:43 2019,kiki2125 (噬謊者),111.184.21.36,https://www.ptt.cc/bbs/Gossiping/M.1562750865.A.56C.html,174,10,39
393,1T9R6NoX,[爆卦] LAMIGO球團臉書聲明,Wed Jul 10 17:36:21 2019,sqark912 (大野狼),117.56.55.45,https://www.ptt.cc/bbs/Gossiping/M.1562751383.A.CA1.html,148,9,71
394,1T9RMaXo,[新聞] 韓粉工程師造謠被逮　韓國瑜：OK，然後呢,Wed Jul 10 17:53:36 2019,uwobu (劫貧濟富),61.228.48.233,https://www.ptt.cc/bbs/Gossiping/M.1562752420.A.872.html,280,52,140
395,1T9RMaXo,[新聞] 韓粉工程師造謠被逮　韓國瑜：OK，然後呢,Wed Jul 10 17:53:36 2019,uwobu (劫貧濟富),61.228.48.233,https://www.ptt.cc/bbs/Gossiping/M.1562752420.A.872.html,280,52,140
396,1T9RW727,[問卦] 想看金庸建議從哪部入坑,Wed Jul 10 18:03:47 2019,asd097287 (Garlic),180.204.44.13,https://www.ptt.cc/bbs/Gossiping/M.1562753031.A.087.html,122,9,59
397,1T9RdBFL,[新聞] 不想看到韓國瑜？台灣駭客開發Chrome套件,Wed Jul 10 18:11:18 2019,twoquarters (半個比爾),61.31.168.203,https://www.ptt.cc/bbs/Gossiping/M.1562753483.A.3D5.html,157,4,40
398,1T9R_n4L,[新聞] 阿聯酋富豪擬拖南極冰山回國 解決水荒問題,Wed Jul 10 18:36:18 2019,Triceratops (Jurassic),36.228.10.128,https://www.ptt.cc/bbs/Gossiping/M.1562755057.A.115.html,144,19,67
399,1T9UABiC,Re: [新聞] 柯文哲:不得已才當市長 當總統是更不得已,Wed Jul 10 21:05:13 2019,IamYourDaddy (賢者恁老杯),111.184.97.109,https://www.ptt.cc/bbs/Gossiping/M.1562763915.A.B0C.html,403,79,257
